Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3313-9023-5116-15855..1,"Feb 26, 2026",6:12:18 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4622,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3313-9023-5116-15855..1,"Feb 26, 2026",6:12:18 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4622,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3339-0589-0077-79882..7,"Feb 26, 2026",6:28:10 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2375 XK,EUR,1.98,7.471900,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3339-0589-0077-79882..7,"Feb 26, 2026",6:28:10 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2375 XK,EUR,-0.30,7.471900,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3369-3478-5715-82838..11,"Feb 26, 2026",7:24:08 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,34140,SEK,23.20,0.699950,DKK,16.24,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3369-3478-5715-82838..11,"Feb 26, 2026",7:24:08 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,34140,SEK,-3.48,0.699950,DKK,-2.44,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3318-2899-9868-17350,"Feb 26, 2026",7:36:04 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a53x,SE,,90441,SEK,22.40,0.699950,DKK,15.68,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3318-2899-9868-17350,"Feb 26, 2026",7:36:04 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a53x,SE,,90441,SEK,-3.36,0.699950,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3318-9218-0280-48141,"Feb 26, 2026",8:40:20 AM PST,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,pa3q,NL,,8226 RA,EUR,23.96,7.471800,DKK,179.02,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3318-9218-0280-48141,"Feb 26, 2026",8:40:20 AM PST,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,pa3q,NL,,8226 RA,EUR,-3.59,7.471800,DKK,-26.82,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3349-7322-4481-72568,"Feb 26, 2026",8:52:10 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa2q,DK,,7400,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3349-7322-4481-72568,"Feb 26, 2026",8:52:10 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa2q,DK,,7400,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3337-6194-7374-72835..12,"Feb 26, 2026",10:56:11 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,GB,,HU55YZ,GBP,1.66,8.554800,DKK,14.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3337-6194-7374-72835..12,"Feb 26, 2026",10:56:11 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,GB,,HU55YZ,GBP,-0.25,8.554800,DKK,-2.14,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3363-5427-8390-32627,"Feb 26, 2026",10:59:11 AM PST,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,pa3q,SE,,14570,SEK,22.40,0.699610,DKK,15.67,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3363-5427-8390-32627,"Feb 26, 2026",10:59:11 AM PST,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,pa3q,SE,,14570,SEK,-3.36,0.699610,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3372-3296-7039-73109..1,"Feb 26, 2026",12:02:30 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5627GS,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3372-3296-7039-73109..1,"Feb 26, 2026",12:02:30 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5627GS,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3355-6511-7766-68555,"Feb 26, 2026",12:08:13 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,dm3q,US,NC,28023,USD,2.49,6.340800,DKK,15.79,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3355-6511-7766-68555,"Feb 26, 2026",12:08:13 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,dm3q,US,NC,28023,USD,-0.37,6.340800,DKK,-2.35,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3384-8238-6657-52339..1,"Feb 26, 2026",12:12:38 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,6580,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3384-8238-6657-52339..1,"Feb 26, 2026",12:12:38 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,6580,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3361-3772-3581-32843..8,"Feb 26, 2026",12:22:00 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1363 DB,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3361-3772-3581-32843..8,"Feb 26, 2026",12:22:00 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1363 DB,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3361-8800-8394-13371..0,"Feb 26, 2026",2:26:40 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,BE,,2470,EUR,1.98,7.471400,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3361-8800-8394-13371..0,"Feb 26, 2026",2:26:40 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,BE,,2470,EUR,-0.30,7.471400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3309-9352-9251-38517,"Feb 26, 2026",8:24:54 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm3q,SE,,34013,SEK,22.40,0.699420,DKK,15.67,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3309-9352-9251-38517,"Feb 26, 2026",8:24:54 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm3q,SE,,34013,SEK,-3.36,0.699420,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3351-3891-7400-36633..2,"Feb 26, 2026",8:54:34 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,94591,USD,2.49,6.331400,DKK,15.77,prosub,,4994183596643847628,Yes,,,,
GPA.3351-3891-7400-36633..2,"Feb 26, 2026",8:54:34 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,94591,USD,-0.37,6.331400,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3324-5892-9448-08273..6,"Feb 26, 2026",9:43:23 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4800,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3324-5892-9448-08273..6,"Feb 26, 2026",9:43:23 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4800,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3346-1446-8125-49424..11,"Feb 26, 2026",10:00:43 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,511 71,SEK,23.20,0.699570,DKK,16.23,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3346-1446-8125-49424..11,"Feb 26, 2026",10:00:43 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,511 71,SEK,-3.48,0.699570,DKK,-2.43,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3312-1129-1077-44248..0,"Feb 26, 2026",11:53:47 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9000,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3312-1129-1077-44248..0,"Feb 26, 2026",11:53:47 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9000,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3361-4836-5573-17439..0,"Feb 27, 2026",12:28:26 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7204JJ,EUR,1.98,7.472400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3361-4836-5573-17439..0,"Feb 27, 2026",12:28:26 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7204JJ,EUR,-0.30,7.472400,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3392-9970-4070-27951,"Feb 27, 2026",12:32:08 AM PST,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,e1s,NL,,1035 AM,EUR,23.96,7.472400,DKK,179.04,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3392-9970-4070-27951,"Feb 27, 2026",12:32:08 AM PST,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,e1s,NL,,1035 AM,EUR,-3.59,7.472400,DKK,-26.83,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3380-3116-8597-88122..0,"Feb 27, 2026",12:57:57 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,AB42 5LN,GBP,1.74,8.527100,DKK,14.84,prosub,,4994183596643847628,Yes,,,,
GPA.3380-3116-8597-88122..0,"Feb 27, 2026",12:57:57 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,AB42 5LN,GBP,-0.26,8.527100,DKK,-2.22,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3363-3298-3347-53813,"Feb 27, 2026",1:22:35 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,OP5AE1L1,AU,QLD,4879,AUD,3.63,4.504400,DKK,16.35,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3363-3298-3347-53813,"Feb 27, 2026",1:22:35 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,OP5AE1L1,AU,QLD,4879,AUD,-0.54,4.504400,DKK,-2.43,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3392-6733-7640-32780..2,"Feb 27, 2026",1:40:12 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,5690,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3392-6733-7640-32780..2,"Feb 27, 2026",1:40:12 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,5690,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3397-0149-6218-98707..8,"Feb 27, 2026",1:43:54 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,4814,AUD,3.26,4.504400,DKK,14.68,prosub,,4994183596643847628,Yes,,,,
GPA.3397-0149-6218-98707..8,"Feb 27, 2026",1:43:54 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,4814,AUD,-0.49,4.504400,DKK,-2.21,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3338-0449-0796-74700..1,"Feb 27, 2026",1:52:42 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2450,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3338-0449-0796-74700..1,"Feb 27, 2026",1:52:42 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2450,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3365-8629-6780-75539..8,"Feb 27, 2026",2:30:59 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1816LK,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3365-8629-6780-75539..8,"Feb 27, 2026",2:30:59 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1816LK,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3352-4579-4177-30322..12,"Feb 27, 2026",2:53:34 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6823NA,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3352-4579-4177-30322..12,"Feb 27, 2026",2:53:34 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6823NA,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-9969-0028-81763..1,"Feb 27, 2026",3:35:28 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2645LK,EUR,1.98,7.472300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-9969-0028-81763..1,"Feb 27, 2026",3:35:28 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2645LK,EUR,-0.30,7.472300,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-6433-7154-34931..15,"Feb 27, 2026",4:02:01 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,89130,SEK,23.20,0.699620,DKK,16.23,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3345-6433-7154-34931..15,"Feb 27, 2026",4:02:01 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,89130,SEK,-3.48,0.699620,DKK,-2.43,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3347-2818-9828-36202..1,"Feb 27, 2026",5:36:13 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,83146,SEK,22.40,0.699800,DKK,15.68,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3347-2818-9828-36202..1,"Feb 27, 2026",5:36:13 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,83146,SEK,-3.36,0.699800,DKK,-2.36,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3308-5484-3371-34406..2,"Feb 27, 2026",6:33:38 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,FL,34292,USD,2.49,6.331600,DKK,15.77,prosub,,4994183596643847628,Yes,,,,
GPA.3308-5484-3371-34406..2,"Feb 27, 2026",6:33:38 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,FL,34292,USD,-0.37,6.331600,DKK,-2.34,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3349-8576-6113-09050..8,"Feb 27, 2026",6:52:31 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1695HX,EUR,1.98,7.472300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3349-8576-6113-09050..8,"Feb 27, 2026",6:52:31 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1695HX,EUR,-0.30,7.472300,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3379-4427-0841-39693..7,"Feb 27, 2026",6:57:28 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,458 30,SEK,23.20,0.701010,DKK,16.26,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3379-4427-0841-39693..7,"Feb 27, 2026",6:57:28 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,458 30,SEK,-3.48,0.701010,DKK,-2.44,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3377-5418-9286-74365..13,"Feb 27, 2026",7:03:55 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,96173,SEK,23.20,0.699780,DKK,16.23,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3377-5418-9286-74365..13,"Feb 27, 2026",7:03:55 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,96173,SEK,-3.48,0.699780,DKK,-2.43,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3330-6616-1009-75919..6,"Feb 27, 2026",8:09:17 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,3320,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3330-6616-1009-75919..6,"Feb 27, 2026",8:09:17 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,3320,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3370-1622-9338-48146..15,"Feb 27, 2026",8:14:11 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6596 AB,EUR,1.98,7.471600,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3370-1622-9338-48146..15,"Feb 27, 2026",8:14:11 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6596 AB,EUR,-0.30,7.471600,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-0162-4077-45880,"Feb 27, 2026",8:40:23 AM PST,,Charge refund,Full,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r0s,GB,,CM7 1DT,GBP,-1.74,8.565300,DKK,-14.90,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3345-0162-4077-45880,"Feb 27, 2026",8:40:23 AM PST,,Google fee refund,Full,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r0s,GB,,CM7 1DT,GBP,0.26,8.565300,DKK,2.22,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3340-5296-8323-21069..13,"Feb 27, 2026",9:13:35 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,1675,NOK,24.00,0.665280,DKK,15.97,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3340-5296-8323-21069..13,"Feb 27, 2026",9:13:35 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,1675,NOK,-3.60,0.665280,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3339-1629-3851-59272..12,"Feb 27, 2026",10:29:09 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,21370,SEK,23.20,0.700630,DKK,16.25,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3339-1629-3851-59272..12,"Feb 27, 2026",10:29:09 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,21370,SEK,-3.48,0.700630,DKK,-2.43,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3311-2085-8687-75301..12,"Feb 27, 2026",10:33:10 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6671GX,EUR,1.98,7.471400,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3311-2085-8687-75301..12,"Feb 27, 2026",10:33:10 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6671GX,EUR,-0.30,7.471400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3313-8764-7468-66558..0,"Feb 27, 2026",10:35:32 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,FI,,20610,EUR,1.98,7.471400,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3313-8764-7468-66558..0,"Feb 27, 2026",10:35:32 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,FI,,20610,EUR,-0.30,7.471400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3374-3630-1387-82723..14,"Feb 27, 2026",11:25:05 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,8600,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3374-3630-1387-82723..14,"Feb 27, 2026",11:25:05 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,8600,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3301-6256-7101-24669..7,"Feb 27, 2026",11:27:29 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4950,NOK,24.00,0.664510,DKK,15.95,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3301-6256-7101-24669..7,"Feb 27, 2026",11:27:29 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4950,NOK,-3.60,0.664510,DKK,-2.39,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3316-1418-0757-50117..5,"Feb 27, 2026",11:45:13 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7623 HH,EUR,1.98,7.471300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3316-1418-0757-50117..5,"Feb 27, 2026",11:45:13 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7623 HH,EUR,-0.30,7.471300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3385-1649-4395-95474..1,"Feb 27, 2026",12:13:08 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,68694,SEK,22.40,0.700350,DKK,15.69,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3385-1649-4395-95474..1,"Feb 27, 2026",12:13:08 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,68694,SEK,-3.36,0.700350,DKK,-2.36,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3351-0497-9857-73012..0,"Feb 27, 2026",12:32:22 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8935GC,EUR,1.98,7.471500,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
