Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3365-8643-1924-21650..10,"Apr 28, 2026",2:33:36 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,73141,SEK,23.20,0.690100,DKK,16.01,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3365-8643-1924-21650..10,"Apr 28, 2026",2:33:36 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,73141,SEK,-3.48,0.690100,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3307-9352-5401-47698..8,"Apr 28, 2026",2:50:15 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2291nj,EUR,1.98,7.472700,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3307-9352-5401-47698..8,"Apr 28, 2026",2:50:15 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2291nj,EUR,-0.30,7.472700,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3386-0512-2555-48427..17,"Apr 28, 2026",2:56:06 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,89144,SEK,23.20,0.690100,DKK,16.01,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3386-0512-2555-48427..17,"Apr 28, 2026",2:56:06 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,89144,SEK,-3.48,0.690100,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3339-0608-2385-65995..9,"Apr 28, 2026",3:13:06 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4451 AS,EUR,1.98,7.472600,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3339-0608-2385-65995..9,"Apr 28, 2026",3:13:06 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4451 AS,EUR,-0.30,7.472600,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3391-3620-5876-08466..9,"Apr 28, 2026",3:13:39 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,76160,SEK,23.20,0.690110,DKK,16.01,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3391-3620-5876-08466..9,"Apr 28, 2026",3:13:39 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,76160,SEK,-3.48,0.690110,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3387-9113-2302-63344..14,"Apr 28, 2026",3:50:25 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9883 PR,EUR,1.98,7.472600,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3387-9113-2302-63344..14,"Apr 28, 2026",3:50:25 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9883 PR,EUR,-0.30,7.472600,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3337-7038-6560-21485..2,"Apr 28, 2026",3:56:13 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4825,NOK,24.00,0.687060,DKK,16.49,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3337-7038-6560-21485..2,"Apr 28, 2026",3:56:13 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4825,NOK,-3.60,0.687060,DKK,-2.47,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3329-2804-3691-39887..6,"Apr 28, 2026",4:29:52 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2013,NOK,24.00,0.687660,DKK,16.50,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3329-2804-3691-39887..6,"Apr 28, 2026",4:29:52 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2013,NOK,-3.60,0.687660,DKK,-2.47,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3365-5414-6919-25368..10,"Apr 28, 2026",4:30:22 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2670,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3365-5414-6919-25368..10,"Apr 28, 2026",4:30:22 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2670,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3388-5513-1505-61004..17,"Apr 28, 2026",4:34:26 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2151 LA,EUR,1.98,7.472800,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3388-5513-1505-61004..17,"Apr 28, 2026",4:34:26 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2151 LA,EUR,-0.30,7.472800,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3372-3373-2319-76182..7,"Apr 28, 2026",5:04:19 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7631 AR,EUR,1.98,7.472600,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3372-3373-2319-76182..7,"Apr 28, 2026",5:04:19 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7631 AR,EUR,-0.30,7.472600,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3300-3033-4907-96538..10,"Apr 28, 2026",5:08:16 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2265 BS,EUR,1.98,7.472600,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3300-3033-4907-96538..10,"Apr 28, 2026",5:08:16 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2265 BS,EUR,-0.30,7.472600,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3365-6308-8752-26355..1,"Apr 28, 2026",5:08:57 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48224,USD,2.49,6.389100,DKK,15.91,prosub,,4994183596643847628,Yes,,,,
GPA.3365-6308-8752-26355..1,"Apr 28, 2026",5:08:57 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48224,USD,-0.37,6.389100,DKK,-2.36,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3368-9839-8837-54111..4,"Apr 28, 2026",5:51:28 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,1765,NOK,24.00,0.687150,DKK,16.49,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3368-9839-8837-54111..4,"Apr 28, 2026",5:51:28 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,1765,NOK,-3.60,0.687150,DKK,-2.47,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3360-5522-2475-80239..14,"Apr 28, 2026",6:05:57 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7881XE,EUR,1.98,7.472200,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3360-5522-2475-80239..14,"Apr 28, 2026",6:05:57 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7881XE,EUR,-0.30,7.472200,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3362-2046-9107-22704..9,"Apr 28, 2026",6:06:26 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,6040,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3362-2046-9107-22704..9,"Apr 28, 2026",6:06:26 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,6040,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3375-4804-5658-58812,"Apr 28, 2026",6:17:49 AM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,e3q,NL,,8303 AS,EUR,23.96,7.472200,DKK,179.03,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3375-4804-5658-58812,"Apr 28, 2026",6:17:49 AM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,e3q,NL,,8303 AS,EUR,-3.59,7.472200,DKK,-26.82,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3331-3381-1953-61617,"Apr 28, 2026",6:19:56 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m2s,SE,,66431,SEK,22.40,0.688430,DKK,15.42,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3331-3381-1953-61617,"Apr 28, 2026",6:19:56 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m2s,SE,,66431,SEK,-3.36,0.688430,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3385-0955-3957-96211..16,"Apr 28, 2026",6:32:16 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5211 XK,EUR,1.98,7.472200,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3385-0955-3957-96211..16,"Apr 28, 2026",6:32:16 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5211 XK,EUR,-0.30,7.472200,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3344-8760-9029-49367..9,"Apr 28, 2026",7:36:20 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7326RC,EUR,1.98,7.472500,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3344-8760-9029-49367..9,"Apr 28, 2026",7:36:20 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7326RC,EUR,-0.30,7.472500,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3344-5115-5480-74390..5,"Apr 28, 2026",7:59:30 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,LA,70754,USD,2.49,6.388600,DKK,15.91,prosub,,4994183596643847628,Yes,,,,
GPA.3344-5115-5480-74390..5,"Apr 28, 2026",7:59:30 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,LA,70754,USD,-0.37,6.388600,DKK,-2.36,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3354-5362-5099-09018..9,"Apr 28, 2026",8:03:23 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,42166,SEK,23.20,0.689030,DKK,15.99,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3354-5362-5099-09018..9,"Apr 28, 2026",8:03:23 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,42166,SEK,-3.48,0.689030,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3395-6999-7179-54061..3,"Apr 28, 2026",8:12:08 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,81531,SEK,22.40,0.689030,DKK,15.43,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3395-6999-7179-54061..3,"Apr 28, 2026",8:12:08 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,81531,SEK,-3.36,0.689030,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3323-3527-7996-61316..11,"Apr 28, 2026",8:13:37 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4681,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3323-3527-7996-61316..11,"Apr 28, 2026",8:13:37 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4681,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3390-3944-8985-71206..12,"Apr 28, 2026",8:15:30 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48192,USD,1.99,6.389200,DKK,12.71,prosub,,4994183596643847628,Yes,,,,
GPA.3390-3944-8985-71206..12,"Apr 28, 2026",8:15:30 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48192,USD,-0.30,6.389200,DKK,-1.92,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3353-5764-5433-16635..2,"Apr 28, 2026",8:29:33 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,681 91,SEK,22.40,0.689030,DKK,15.43,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3353-5764-5433-16635..2,"Apr 28, 2026",8:29:33 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,681 91,SEK,-3.36,0.689030,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-0307-3537-86204..14,"Apr 28, 2026",8:41:25 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3262RD,EUR,1.98,7.472300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-0307-3537-86204..14,"Apr 28, 2026",8:41:25 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3262RD,EUR,-0.30,7.472300,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3317-1342-1765-39724..2,"Apr 28, 2026",9:05:07 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59075,SEK,22.40,0.687950,DKK,15.41,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3317-1342-1765-39724..2,"Apr 28, 2026",9:05:07 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59075,SEK,-3.36,0.687950,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3388-0014-6778-10461..15,"Apr 28, 2026",9:09:05 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4112NA,EUR,1.98,7.472800,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3388-0014-6778-10461..15,"Apr 28, 2026",9:09:05 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4112NA,EUR,-0.30,7.472800,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3391-8202-0804-30624..14,"Apr 28, 2026",9:49:30 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3122KH,EUR,1.98,7.472800,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3391-8202-0804-30624..14,"Apr 28, 2026",9:49:30 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3122KH,EUR,-0.30,7.472800,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3311-7264-5539-40468..7,"Apr 28, 2026",10:04:11 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3892 CS,EUR,1.98,7.472300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3311-7264-5539-40468..7,"Apr 28, 2026",10:04:11 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3892 CS,EUR,-0.30,7.472300,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3340-5296-8323-21069..15,"Apr 28, 2026",10:23:47 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,1675,NOK,24.00,0.684800,DKK,16.44,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3340-5296-8323-21069..15,"Apr 28, 2026",10:23:47 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,1675,NOK,-3.60,0.684800,DKK,-2.47,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3375-5428-8350-83852..4,"Apr 28, 2026",10:38:38 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48221,USD,2.49,6.379100,DKK,15.88,prosub,,4994183596643847628,Yes,,,,
GPA.3375-5428-8350-83852..4,"Apr 28, 2026",10:38:38 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48221,USD,-0.37,6.379100,DKK,-2.36,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3339-4505-6499-35531..4,"Apr 28, 2026",10:51:44 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,47192,SEK,22.40,0.688450,DKK,15.42,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3339-4505-6499-35531..4,"Apr 28, 2026",10:51:44 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,47192,SEK,-3.36,0.688450,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-8643-0816-69450..7,"Apr 28, 2026",11:09:15 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,DT49HL,GBP,1.74,8.623200,DKK,15.00,prosub,,4994183596643847628,Yes,,,,
GPA.3345-8643-0816-69450..7,"Apr 28, 2026",11:09:15 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,DT49HL,GBP,-0.26,8.623200,DKK,-2.24,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3358-9286-4908-31310..5,"Apr 28, 2026",11:13:12 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9288 BW,EUR,1.98,7.472500,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3358-9286-4908-31310..5,"Apr 28, 2026",11:13:12 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9288 BW,EUR,-0.30,7.472500,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3352-2652-0872-31260..2,"Apr 28, 2026",11:31:51 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2770,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3352-2652-0872-31260..2,"Apr 28, 2026",11:31:51 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2770,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3325-5310-5549-06512..11,"Apr 28, 2026",12:10:40 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MN,55423,USD,1.99,6.378200,DKK,12.69,prosub,,4994183596643847628,Yes,,,,
GPA.3325-5310-5549-06512..11,"Apr 28, 2026",12:10:40 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MN,55423,USD,-0.30,6.378200,DKK,-1.91,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3387-2766-3927-05277,"Apr 28, 2026",12:11:04 PM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,a56x,NL,,6852JW,EUR,23.96,7.472500,DKK,179.04,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3387-2766-3927-05277,"Apr 28, 2026",12:11:04 PM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,a56x,NL,,6852JW,EUR,-3.59,7.472500,DKK,-26.83,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3337-4408-5475-37532..7,"Apr 28, 2026",12:14:23 PM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,US,TN,37604,USD,2.49,6.378200,DKK,15.88,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3337-4408-5475-37532..7,"Apr 28, 2026",12:14:23 PM PDT,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,US,TN,37604,USD,-0.37,6.378200,DKK,-2.36,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3397-6479-4182-29791..0,"Apr 28, 2026",12:18:14 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,CA,QC,H7M 5Z4,CAD,3.19,4.663900,DKK,14.88,prosub,,4994183596643847628,Yes,,,,
GPA.3397-6479-4182-29791..0,"Apr 28, 2026",12:18:14 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,CA,QC,H7M 5Z4,CAD,-0.48,4.663900,DKK,-2.24,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3315-2453-0220-16870..5,"Apr 28, 2026",12:22:56 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,96131,SEK,22.40,0.688040,DKK,15.41,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3315-2453-0220-16870..5,"Apr 28, 2026",12:22:56 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,96131,SEK,-3.36,0.688040,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3316-3891-4196-53387,"Apr 28, 2026",12:23:45 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,r8s,NL,,7552 ZP,EUR,1.98,7.472500,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3316-3891-4196-53387,"Apr 28, 2026",12:23:45 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,r8s,NL,,7552 ZP,EUR,-0.30,7.472500,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3368-1155-0562-84423..8,"Apr 28, 2026",12:24:09 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5171 WJ,EUR,1.98,7.472500,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3368-1155-0562-84423..8,"Apr 28, 2026",12:24:09 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5171 WJ,EUR,-0.30,7.472500,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3358-8932-8035-61337..11,"Apr 28, 2026",12:39:47 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,41482,SEK,23.20,0.688040,DKK,15.96,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3358-8932-8035-61337..11,"Apr 28, 2026",12:39:47 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,41482,SEK,-3.48,0.688040,DKK,-2.39,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3315-4789-9259-28224..8,"Apr 28, 2026",12:56:39 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,92376,USD,2.49,6.378200,DKK,15.88,prosub,,4994183596643847628,Yes,,,,
